url,nama,perguruan_tinggi,program_studi,bidang,sinta_score_overall,sinta_score_3yr,affil_score_overall,affil_score_3yr
https://sinta.kemdiktisaintek.go.id/authors/profile/6154019,RAHMAT HARYADI KISWANTO,Universitas Sepuluh Nopember Papua,S1 - Teknik Informatika,"Machine Learning, Decision Support System, Artificial Intelligence",309,175,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6671904,MUSTHOFA HADI,Politeknik Negeri Malang,D4 - Manajemen Pemasaran,"Marketing, Branding, Business Management, E-commerce, Artificial Intelligence",229,58,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6774935,FITRIA CLAUDYA LAHINTA,Politeknik Negeri Manado,D4 - Teknik Informatika,"Database, Artificial Intelligent, Image Processing",200,158,200,158
https://sinta.kemdiktisaintek.go.id/authors/profile/6659680,FREDDY ARTADIMA SILABAN,Universitas Mercu Buana,S1 - Teknik Elektro,"Embedded System, AI, IoT, Edge Computing",655,177,655,177
https://sinta.kemdiktisaintek.go.id/authors/profile/5983389,SUPINA BATUBARA,Universitas Pembangunan Panca Budi,S1 - Sistem Komputer,"Rekayasa Sistem Informasi, Analisis Sistem Informasi, Kecerdasan Buatan",355,185,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6697254,ERNA UTAMI,Politeknik Energi dan Mineral Akamigas,D4 - Teknik Instrumentasi Kilang,"instrumentation and process control, optimization, Artificial Intelligent",120,40,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6096920,YOVI PRATAMA,Universitas Dinamika Bangsa,S1 - Teknik Informatika,"Artificial Intelligence, Image/Video Processing, Pattern Recognition, Computer Vision, Natural Language Processing",1.283,410,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5979564,HENY PRATIWI,STMIK Widya Cipta Dharma,S1 - Sistem Informasi,"Artificial Intelligence, Expert System, Decision Support System, Data Mining, Education",811,134,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6799280,I WAYAN RANGGA PINASTAWA,Universitas Pembangunan Nasional Veteran Jakarta,S1 - Informatika,"Data Mining, Artificial Intelligence, Data Sains",360,294,360,294
https://sinta.kemdiktisaintek.go.id/authors/profile/5985145,EDI WINARKO,Universitas Airlangga,S1 - Matematika,"Artificial Intelligence, Operations Research, Cryptography",336,102,336,102
https://sinta.kemdiktisaintek.go.id/authors/profile/6886728,MOHAMAD FIRDAUS,Institut Teknologi dan Kesehatan Mahardika,S1 - Informatika,"Machine Learning, Artificial intelligence",4,3,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6711311,MAIMUNAH,Universitas Muhammadiyah Magelang,S1 - Teknik Informatika,"image processing, artificial intelligent, data mining, data science",658,294,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6938058,IDHAM,Universitas Muhammadiyah Mataram,S1 - Sistem dan Teknologi Informasi,artificial intelligence,85,85,85,85
https://sinta.kemdiktisaintek.go.id/authors/profile/6820700,UCTA PRADEMA SANJAYA,Universitas Nahdlatul Ulama Sunan Giri,Unknown,"Data Mining, Computer Vision, Artificial Intelligence",85,73,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6954010,YASINTA ROMADHONA,Universitas Telkom,S1 - Informatika (Kampus Kota Surabaya),"Artificial Intelligence, Internet of Things",80,60,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6032497,HELMIE ARIF WIBAWA,Universitas Diponegoro,S1 - Informatika,"Artificial Intelligence, Pattern Recognition, Computer Vision, Image Processing, Criptography",647,122,15.076.200,187
https://sinta.kemdiktisaintek.go.id/authors/profile/6026836,YESSICA SIAGIAN,Universitas Royal,S1 - Sistem Informasi,"sistem pakar, spk, pemrograman, database",702,215,258.572.000.000,99.449.600.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6825589,PUTRI CHOLIDHAZIA,Universitas Al-Azhar Indonesia,S1 - Informatika,"Artificial Intelligence, Data Minning, Big Data, Machine Learning, Busines Intelligence",109,79,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6697383,YUSRA FADILLAH,Universitas Graha Nusantara Padangsidimpuan,S1 - Ilmu Komputer,"Teknologi Informasi, Artificial Intellegence, Fuzzy Logic, Jaringan Saraf Tiruan",830,293,302,77
https://sinta.kemdiktisaintek.go.id/authors/profile/6666697,SHINTA OKTAVIANA R,Universitas Nusa Mandiri,S1 - Sistem Informasi,"IT adoption, data governance, Health data governance, Information System, artificial intelligent",311,152,311,152
https://sinta.kemdiktisaintek.go.id/authors/profile/260335,SALUKY,Universitas Islam Negeri Siber Syekh Nurjati Cirebon,S1 - Informatika,"Information Technology, Artificial Intelligence, Computer Vision, Smart System, E-Learning",932,380,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6856443,MUHAMMAD ZAINUDIN AL AMIN,Universitas Muhammadiyah Semarang,S1 - Teknologi Informasi,"Expert System, Artificial Intelligence, Internet of Things",153,121,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/3514,AHMAD JAZULI,Universitas Muria Kudus,S1 - Teknik Informatika,Kecerdasan Buatan,536,207,536,207
https://sinta.kemdiktisaintek.go.id/authors/profile/6198334,VICTOR AMRIZAL,Universitas Islam Negeri Syarif Hidayatullah Jakarta,S1 - Teknik Informatika,"Artificial Intellegence, Computer security, Programming, Networking",386,69,2.520.000.000,2.400.000.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6696532,RR. HAJAR PUJI SEJATI,Universitas Teknologi Yogyakarta,S1 - Informatika Medis,"kecerdasan buatan, Sistem Pendukung Keputusan, Sistem Operasi",137,68,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5985970,LUH GEDE ASTUTI,Universitas Udayana,S1 - Teknik Informatika,"expert system, decisision support system, cognitif ergonomic",236,152,236,152
https://sinta.kemdiktisaintek.go.id/authors/profile/6743319,MOHAMAD SIDIQ,Universitas Dian Nuswantoro,S1 - Teknik Informatika,"Software Engineering, Software Project Management, Technopreneurship, Artificial Intelligence",167,64,167,64
https://sinta.kemdiktisaintek.go.id/authors/profile/5975057,HENDRI MARADONA,Universitas Pasir Pengaraian,S1 - Sistem Informasi,Sistem Pakar,72,5,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6036492,MANAHAN PARLINDUNGAN SARAGIH SIALLAGAN,Institut Teknologi Bandung,S2 - Administrasi Bisnis (Kampus Jakarta),"Artificial Intelligence, Modeling and Simulation",1.018,173,1.018,173
https://sinta.kemdiktisaintek.go.id/authors/profile/6745957,ANA RAHMA YUNIARTI,Universitas Pendidikan Indonesia,S1 - Teknik Komputer,"Machine Learning, Artificial Intelligence, Biomedics, Cardiac Electrophysiology and mechanics, Signal Processing",317,178,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6940016,SHOLAHUDIN,Universitas Indonesia,Unknown,"Energy system optimization, Performance monitoring, Artificial Intelligence, Thermal system, Digital",702,140,702,140
https://sinta.kemdiktisaintek.go.id/authors/profile/6029268,IFAN WIRANTO,Universitas Negeri Gorontalo,S1 - Teknik Elektro,"control engineering, artificial intelligence",942,250,941,249
https://sinta.kemdiktisaintek.go.id/authors/profile/5972886,APRIL FIRMAN DARU,Universitas Semarang,S1 - Teknik Informatika,"Artificial intelligence, web, Internet of Things",759,311,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5999873,UNTUNG RAHARDJA,Universitas Raharja,S1 - Bisnis Digital,"Blockchain, Artificial Intelligence, Business Intelligence, Management Information Technology",7.485,2.261,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5984206,HENI SULISTIANI,Universitas Teknokrat Indonesia,S2 - Ilmu Komputer,"Data Mining, Expert System, Software Engineering, Machine Learning",1.544,818,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5983468,AGUSTIN,Universitas Sains dan Teknologi Indonesia,S1 - Teknik Informatika,Artificial Intelligence,477,144,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975867,ADRI GABRIEL SOOAI,Universitas Katolik Widya Mandira Kupang,S1 - Ilmu Komputer,"Data Science, Machine Learning, GIS, IoT, Artificial Intelligence",1.450,708,1.450,708
https://sinta.kemdiktisaintek.go.id/authors/profile/6784846,WAHYU SETIADY,Politeknik Industri ATMI,D4 - Teknologi Rekayasa Mekatronika,"Mekatronika, Artificial Inteligent, Raspberry Pi, Robotic, Programming",55,41,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6195903,I MADE BUDI SUKSMADANA,Universitas Mataram,S1 - Teknik Elektro,"machine learning, DSP, AI, microcontroller, big data",361,165,361,165
https://sinta.kemdiktisaintek.go.id/authors/profile/6464659,ALVIN SAHRONI,Universitas Islam Indonesia,S2 - Rekayasa Elektro,"Artificial Intelligence, Programming, Control System",531,133,531,133
https://sinta.kemdiktisaintek.go.id/authors/profile/6147494,ADI ANANDA,Universitas Bhayangkara Surabaya,S1 - Teknik Elektro,"Elektronika, Patern Recoqnition, Otomasi, Kecerdasan Buatan",833,495,833,495
https://sinta.kemdiktisaintek.go.id/authors/profile/6690134,MAICKEL TUEGEH,Universitas Sam Ratulangi,S1 - Teknik Elektro,"Teknik Tenaga Listrik, Operasi sistem Tenaga Listrik, Penjadwalan Generator, Renewale Energy, Kecerdasan Buatan",262,41,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6652619,MOCHAMMAD BAGOES SATRIA JUNIANTO,Universitas Terbuka,S1 - Sistem Informasi,"Intelegent System, Artificial Intelligence",190,70,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6790501,KELVIN,Universitas Mikroskil,S1 - Teknik Informatika,"artificial intelligence, software engineer",411,243,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6199143,II MUNADHIF,Politeknik Perkapalan Negeri Surabaya,D4 - Teknik Otomasi,"artificial intelligence, modelling",375,38,375,38
https://sinta.kemdiktisaintek.go.id/authors/profile/6709097,IDA BAGUS GEDE SARASVANANDA,Institut Bisnis dan Teknologi Indonesia,S1 - Informatika,"Semantic, Data Mining, Machine Learning, Artificial Intelligence",1.561,881,1.627,927
https://sinta.kemdiktisaintek.go.id/authors/profile/5973201,RASTRI PRATHIVI,Universitas Semarang,S1 - Teknik Informatika,"Artificial Intelligent, Computer Vision, Software Engineering, Image Processing, Data Mining",346,105,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6785745,ARI KURNIAWAN SAPUTRA,Universitas Bandar Lampung,S1 - Informatika,"Artificial Intelegence, Machine Learning, Data Mining, Computer Vision, Image Processing",165,127,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6706450,HILDA,Universitas Tanjungpura,S1 - Teknik Elektro,"optimal control, robust control, artificial intelegent, energy management",61,25,61,25
https://sinta.kemdiktisaintek.go.id/authors/profile/6886424,RICHA FIONASARI,Universitas Riau,S1 - Teknologi Hasil Pertanian,"Education, Linguistics, Artificial Inteligence, Business & Marketing, Renewable Energy",29,16,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6766127,RINI NURAINI,Universitas Nasional,S1 - Informatika,"elearning, artificial intelligence, machine learning, robotic",612,411,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5974743,IWAN SYARIF,Politeknik Elektronika Negeri Surabaya,D4 - Teknik Informatika,"Data Mining, Machine Learning, Artificial Intelligence, Computer Network, Network Security",2.012,312,2.012,312
https://sinta.kemdiktisaintek.go.id/authors/profile/5985007,ACHMAD ARIFIN,Institut Teknologi Sepuluh Nopember,S1 - Teknik Biomedik,"Biomedical Engineering, Rehabilitation Engineering, AI",2.362,450,2.362,450
https://sinta.kemdiktisaintek.go.id/authors/profile/6657292,AKMAL JUNAIDI,Universitas Lampung,S2 - Ilmu Komputer,"Pattern Recognition, Computer Security, Artificial Intelligence",1.063,363,1.063,363
https://sinta.kemdiktisaintek.go.id/authors/profile/5987384,INDRA LAKSMANA,Politeknik Pertanian Negeri Payakumbuh,D4 - Teknologi Rekayasa Komputer,"Kecerdasan Buatan, Komputer",474,249,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6683665,RIZKI YUSLIANA BAKTI,Universitas Muhammadiyah Makassar,S1 - Informatika,kecerdasan buatan,211,125,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6712045,I MADE DENDI MAYSANJAYA,Universitas Pendidikan Ganesha,S1 - Sistem Informasi,"Artificial Intelligence, Digital Image Processing, Data Mining, Machine Learning, Biomedical Engineering",1.160,491,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6138863,CUCUT SUSANTO,Universitas Dipa Makassar,S1 - Teknik Informatika,Kecerdasan Buatan,328,170,328,170
https://sinta.kemdiktisaintek.go.id/authors/profile/6054388,FARID DWI MURDIANTO,Politeknik Elektronika Negeri Surabaya,D3 - Teknik Elektro Industri,"Power Electronics, Electric Drive, Renewable Energy, Artificial Intelligence",3.504,1.106,3.504,1.106
https://sinta.kemdiktisaintek.go.id/authors/profile/5984532,MOHAMMAD SYAFRULLAH,Universitas Budi Luhur,S2 - Ilmu Komputer,"Data Mining, NLP, AI",1.220,376,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6091816,BERITA MAMBARASI NEHE,Universitas Setia Budhi Rangkasbitung,S1 - Pendidikan Bahasa Inggris,"English Language Teaching (ELT), Formative Assessment, Artificial Intelligence",775,281,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6933300,ANISA NUR AZIZAH,Universitas Wijaya Putra,S1 - Teknik Informatika,"Artificial Intelligence, Image Processing, Data Mining",81,43,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6679633,ELVERY BENONY JOHANNES,Universitas Pattimura,S1 - Teknik Transportasi Laut,Artificial Intelligence,4,3,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5980365,FERA DAMAYANTI,Politeknik Negeri Medan,D3 - Keuangan Dan Perbankan,"Ilmu Komputer, Kecerdasan Buatan, Data Mining, Pengolahan Citra",446,274,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6777142,ARMEIN SJUHARY ROWI,STIKES Wijaya Husada Bogor,Unknown,"Health, Marketing, Management, AI, Telemedicine",53,28,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6754408,NURLAILY VENDYANSYAH,Institut Teknologi Nasional Malang,S1 - Teknik Informatika,"Computer Science, Artificial Intelligent, Data Science, Smart farming, Internet of Things",845,323,845,323
https://sinta.kemdiktisaintek.go.id/authors/profile/6942767,ASEP TRISNA SETIAWAN,Universitas Bandar Lampung,S1 - Sistem Informasi,"IoT, Rekasa Perangkat Lunak, AI",4,4,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/29730,ADHI DHARMA WIBAWA,Institut Teknologi Sepuluh Nopember,S1 - Teknologi Kedokteran,"Image processing, Biomechanics, Artificial Intelligence, e-Gov studies",3.037,744,3.037,744
https://sinta.kemdiktisaintek.go.id/authors/profile/6146093,SUHAERI,Universitas YARSI,S1 - Teknik Informatika,Artificial Intelligent,321,114,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6006395,YOHANES SETIAWAN JAPRIADI,Institut Sains dan Bisnis Atma Luhur,S1 - Teknik Informatika,"proses bisnis, kecerdasan tiruan, website, spk, keamanan komputer",188,48,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5973734,FUNNY FARADY COASTERA,Universitas Bengkulu,S1 - Informatika,"Network, Web design, Artificial Intelligent",83,22,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6035447,FEBRI DRISTYAN,Politeknik Jambi,D4 - Teknologi rekayasa Perangkat Lunak,"Kecerdasan Buatan, Sistem Informasi, Jaringan Syaraf Tiruan, GIS, Sistem Penunjang Keputusan",499,247,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5998021,HARRY SETYA HADI,Universitas Ekasakti,D3 - Manajemen Informatika,"Pemograman, Perancangan Sistem, IoT, Kecerdasan Buatan, Database",322,163,322,163
https://sinta.kemdiktisaintek.go.id/authors/profile/5980852,HABIBULLAH AKBAR,Universitas Esa Unggul,S2 - Ilmu Komputer,AI,777,146,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6840872,YOHANES PERDANA PUTRA,Institut Teknologi dan Bisnis STIKOM Bali,Unknown,"Internet of Things, Artificial Intelligence",3,1,3,1
https://sinta.kemdiktisaintek.go.id/authors/profile/6774551,ARSYAD CAHYA SUBRATA,Universitas Ahmad Dahlan,S1 - Teknik Elektro,"embedded system, artificial intelligent, control system, control instrumentation, renewable energy",3.029,1.473,1.839,1.053
https://sinta.kemdiktisaintek.go.id/authors/profile/6015401,KURNIAWAN NUR RAMADHANI,Universitas Telkom,S1 - Informatika,"Artificial Intelligence, Machine Learning, Computer Vision, Design and Analysis of Algorithm, Multimedia Processing",1.303,187,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6698135,LILIK SUGIARTO,Sekolah Tinggi Manajemen Informatika dan Komputer AMIKOM Surakarta,S1 - Informatika,Artificial Intelegence,176,144,176,144
https://sinta.kemdiktisaintek.go.id/authors/profile/6963408,KHAIRUL UMAM,Universitas Muhammadiyah Lamongan,S1 - Teknik Komputer,"Rekayasa Elektonika, Kecerdasan Buatan",1,1,1,1
https://sinta.kemdiktisaintek.go.id/authors/profile/5984217,RYAN RANDY SURYONO,Universitas Teknokrat Indonesia,S2 - Ilmu Komputer,"Social Media Analytics, Metaverse, Digital Transformation, Artificial Intelligence, IT Adoption",2.462,1.144,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6850149,DODDY TEGUH YUWONO,Universitas Muhammadiyah Palangka Raya,S1 - Bisnis Digital,"Artificial intelligence, Cyber Security, Digital Forensics, Information System",318,164,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6072922,HAFIZ BUDI FIRMANSYAH,Institut Teknologi Sumatera,S1 - Teknik Informatika,"Artificial Intelligence, Information Systems, Crowdsourcing, Crisis Informatics",417,86,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5993169,HINDARTO,Universitas Muhammadiyah Sidoarjo,S1 - Informatika,Kecerdasan Buatan,1.549,793,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5994387,MARIA IRMINA PRASETIYOWATI,Universitas Multimedia Nusantara Jakarta,S1 - Informatika,"E-learning, Artificial Intelligence, Geografis Information System",343,35,343,35
https://sinta.kemdiktisaintek.go.id/authors/profile/6781947,YARZA APRIZAL,Institut Teknologi dan Bisnis Palcomtech,S1 - Informatika,"Jaringan Komputer, Artificial intelligence, Aplikasi Berbasis Web",220,155,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6803518,DEDY WIRAWAN SOEDIBYO,Universitas Jember,S1 - Teknik Pertanian,Artificial Intelligence,183,1,183,1
https://sinta.kemdiktisaintek.go.id/authors/profile/6707880,BAMBANG SUHARTONO,Universitas Insan Pembangunan Indonesia,S1 - Sistem Informasi,"Enterprise Architecture, Computer Security, Ecommerce, Expert System, Decision SUpport System",31,2,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6008071,RUDY ARIYANTO,Politeknik Negeri Malang,D4 - Sistem Informasi Bisnis,"Decision Support System, Artificial Intelligence",1.402,499,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5986419,DIAN HARTANTI,Universitas Bhayangkara Jakarta Raya,S1 - Informatika,"Information System, Modeling And Simulation, Artificial Intelegent, Information Technology, Human Interaction Computer",447,179,457,189
https://sinta.kemdiktisaintek.go.id/authors/profile/6168818,MUHAMMAD FAISAL,Universitas Muhammadiyah Makassar,S1 - Informatika,"Artificial Intelligence, Expert System, Data Mining, Decision Support System, Software Engineering",1.185,598,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5981437,VERI JULIANTO,Politeknik Negeri Tanah Laut,D3 - Teknologi Informasi,"Artificial Intelligence, Data Mining, Decision Making, Machine Learning",602,300,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5977644,SUPRIJANTO,Institut Teknologi Bandung,S3 - Teknik Fisika,"medical engineering, artifical intelligence, instrumentation, control, modelling",4.175,424,4.175,424
https://sinta.kemdiktisaintek.go.id/authors/profile/6198383,PUJO AJI,Institut Teknologi Sepuluh Nopember,S1 - Teknik Sipil,"Artificial Intelligence, Civil Engineering, Concrete",298,59,298,59
https://sinta.kemdiktisaintek.go.id/authors/profile/6863811,TAR MUHAMMAD RAJA GUNUNG,Universitas Satya Terra Bhinneka,S1 - Informatika,artificial intelligence,192,99,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6690546,ZAQI KURNIAWAN,Universitas Budi Luhur,S1 - Teknik Informatika,"Agri-Informatics, Artificial Intelligence, Community Development, Educational Technology",120,81,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6685537,ALBERT RIYANDI,Universitas Bina Sarana Informatika,Unknown,"MIS, MIS, Health Information System, Health Information System, Decission Support System, Decission Support System, Data Engineering, Data Engineering, Expert System, Expert System",85,15,85,15
https://sinta.kemdiktisaintek.go.id/authors/profile/6792761,YUDISTIRA BAGUS PRATAMA,Universitas Muhammadiyah Bangka Belitung,S1 - Ilmu Komputer,"artificial intelligence, machine learning, data science, big data, computer science",224,128,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6118784,GUSTIENTIEDINA,Institut Bisnis Dan Teknologi Pelita Indonesia,S1 - Teknik Informatika,"Data Mining, Education Technologi, Expert System, Software Engineering",738,333,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6647166,RAHMAN INDRA KESUMA,Institut Teknologi Sumatera,S1 - Teknik Informatika,"Artificial Intelligence, Computational Intelligence, Machine Learning, Deep Learning",194,75,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6001627,AHMAD FAUZI,Universitas Buana Perjuangan Karawang,S1 - Teknik Informatika,"Teknologi Informasi, Kecerdasan Tiruan",1.864,974,1.864,974
https://sinta.kemdiktisaintek.go.id/authors/profile/6140396,RURI SUKO BASUKI,Universitas Dian Nuswantoro,D4 - Film dan Televisi,"Computer Vision, Artificial Intelligence, Soft Computing",360,102,360,102
https://sinta.kemdiktisaintek.go.id/authors/profile/105066,YUSUF WAHYUDI,Universitas Dehasen Bengkulu,S1 - Informatika,"Computer Science, Artificial Intelligence, Teknik Informatika, Sistem Pendukung Keputusan",1.778,506,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6762616,AGUS DINA MIRIANTO,Politeknik Pelayaran Surabaya,D3 - Nautika,"transportasi, matematika, pemodelan, navigasi, AI",92,69,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6939832,ARIES HARRY PRATAMA,Politeknik Industri Petrokimia Banten,D3 - Teknologi Instrumentasi Industri Petrokimia,"System engineering, artificial intelligent, blockchain",177,151,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6141563,SYAMSIAR KAUTSAR,Politeknik Negeri Jember,D4 - Teknologi Rekayasa Mekatronika,"Robotic, Instrumentation and Control, AI",795,271,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6724483,SUTADI TRIPUTRA,Universitas Muhammadiyah Bandung,S1 - Teknik Informatika,"kecerdasan buatan, wirausaha digital",86,32,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5972669,WIDYASARI,Universitas Ibn Khaldun Bogor,S2 - Teknologi Pendidikan,"Sumber Belajar, Instructional design, Artificial intelligence, Augmented Reality, Asesmen",1.965,543,2.420,684
https://sinta.kemdiktisaintek.go.id/authors/profile/260122,ANDI ADRIANSYAH,Universitas Mercu Buana,S3 - Teknik Elektro,"Robotics, Mechatronics, Artificial Intelligence, Soft Computing",2.087,489,2.087,489
https://sinta.kemdiktisaintek.go.id/authors/profile/6835010,YUHANO,Sekolah Tinggi Ilmu Komputer Poltek Cirebon,S1 - Teknik Informatika,"Networking, Artificial Intelligence, Mobile Computing",3,1,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6753477,I GUSTI AYU AGUNG DIATRI INDRADEWI,Universitas Pendidikan Ganesha,S1 - Sistem Informasi,"Digital Image Processing, Pattern Recognition, Information System, Machine Learning, Expert System",436,185,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6086585,HOTLER MANURUNG,STMIK Kaputama,Unknown,Artificial Intelligence,149,2,149,2
https://sinta.kemdiktisaintek.go.id/authors/profile/6906153,WASIRAN,Universitas Papua Madani Jayapura,S1 - Informatika,"Informatika, AI, IOT, Big Data, Bloger",362,76,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5979464,ZUHAR MUSLIYANA,Universitas Ubudiyah Indonesia,S1 - Sistem Informasi,"Web Application Security, Database Management Sistem, Network Security, Artificial Intelligence",243,89,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5990453,KEN KINANTI PURNAMASARI,Universitas Komputer Indonesia,S1 - Teknik Informatika,"Computer Science, Natural Language Processing, Artificial Intelligence",98,15,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6746063,I WAYAN GDE WAHYU PURNA ANGGARA,Universitas Udayana,D3 - Perpajakan,"Keuangan, Statistika, Matematika, Programming, Artificial Intelligence",197,107,197,107
https://sinta.kemdiktisaintek.go.id/authors/profile/6757400,JOKO SISWANTO,Politeknik Keselamatan Transportasi Jalan,D4 - Rekayasa Sistem Transportasi Jalan,"Artificial Intelligence, Technology, Road Transportation, Safety",733,442,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5979932,AMRAS MAULUDDIN,Universitas Langlang Buana,S1 - Teknik Informatika,"Kecerdasan Buatan, Matematika Deskrit, Komputer Dalam Masyarakat",126,33,599,133
https://sinta.kemdiktisaintek.go.id/authors/profile/6687155,ELMOR BENEDICT WAGIU,Universitas Advent Indonesia,S1 - Teknik Informatika,"Natural Language Processing, Artificial Intelligence, Semantic Knowledge, Computational Linguistics",502,16,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6009824,MUHAMMAD MA RUF IDRIS,Universitas Negeri Makassar,D4 - Teknik Elektronika,"Kecerdasan Buatan, Elektronika, Vokasional",1.551,510,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6891420,EKA SOFIATI,Institut Teknologi Mitra Gama,S1 - Sistem Informasi,artifical intelligence,164,69,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6782104,DEWI MARINI UMI ATMAJA,Universitas Telkom,Unknown,"Sistem Informasi, Data Mining, Artificial Intelligence",293,223,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6682980,HASANUL FAHMI,Universitas Presiden,S2 - Informatika,"Artificial Intelligence, Machine Learning, Deep Learning, Networking, Operation Research",609,144,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6720282,NAZARUDDIN AHMAD,Universitas Islam Negeri Ar-Raniry Banda Aceh,S1 - Teknologi Informasi,"Sistem Pendukung Keputusan, Sistem Pakar, Basis Data, Pengolahan Citra, Data Mining",887,332,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975073,SUHARTONO,Universitas Islam Negeri Maulana Malik Ibrahim Malang,S2 - Informatika,"Artificial Intelligence, Plant Growth Modelling, Information Engineering",1.111,258,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5984026,PADMA NYOMAN CRISNAPATI,Institut Teknologi dan Bisnis STIKOM Bali,S1 - Sistem Komputer,"Artificial Intelligence, Internet of Things, Robotics, Multimedia, Augmented Reality",1.349,607,1.349,607
https://sinta.kemdiktisaintek.go.id/authors/profile/6022826,D DEDY PRASETYA K,STMIK Kuwera,S1 - Sistem Informasi,"Enterprise arsitektur, DSS, Mobile aplikasi, AI",771,193,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6665049,ACHMAD WIDODO,Universitas Diponegoro,S3 - Teknik Mesin,"artificial intelligence, machine fault diagnosis, prognosis",4.513,538,53.581.500,1.701.080
https://sinta.kemdiktisaintek.go.id/authors/profile/5992286,ADHI KUSNADI,Universitas Nusa Putra,S2 - Informatika,Artificial Intelligence,1.198,501,0,0
