url,nama,perguruan_tinggi,program_studi,bidang,sinta_score_overall,sinta_score_3yr,affil_score_overall,affil_score_3yr
https://sinta.kemdiktisaintek.go.id/authors/profile/6000989,INDAH RAYA,Universitas Hasanuddin,S2 - Kimia,Material/Biomaterial Chemistry/Inorganic Chemistry,4.432,1.245,2.493,683
https://sinta.kemdiktisaintek.go.id/authors/profile/6956801,SETYO BUDI KURNIAWAN,Badan Riset dan Inovasi Nasional,Unknown,"Bioaugmentation, Biological treatment, Constructed wetland, Contaminated soil, Phytotechnology",3.909,1.116,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/79378,I PUTU WISNA ARIAWAN,Universitas Pendidikan Ganesha,S2 - Administrasi Pendidikan,"pendidikan matematika, penelitian dan evaluasi pendidikan",3.741,951,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6082273,AGUNG DWI LAKSONO,Badan Riset dan Inovasi Nasional,Unknown,"public health, health policy",4.518,1.069,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6656060,CASI SETIANINGSIH,Universitas Telkom,S1 - Teknik Komputer,"Artificial Intelligence, Machine Learning",6.363,1.319,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/48991,SETIA BUDI,Universitas Negeri Jakarta,S1 - Kimia,Nanomaterials & Thin Film,3.435,1.197,3.435,1.197
https://sinta.kemdiktisaintek.go.id/authors/profile/28391,ADIWIJAYA,Universitas Telkom,S3 - Informatika,Data Science,6.931,1.210,30,0
https://sinta.kemdiktisaintek.go.id/authors/profile/23400,ZALIK NURYANA,Universitas Ahmad Dahlan,S1 - Pendidikan Agama Islam,"Islamic Education, Curriculum Development, Mental Health, Bibliometric",2.200,1.059,2.095,989
https://sinta.kemdiktisaintek.go.id/authors/profile/5985103,ELSA YUNIARTI,Universitas Negeri Padang,S1 - Biologi,Ilmu Lingkungan dan Kesehatan,2.804,979,2.804,979
https://sinta.kemdiktisaintek.go.id/authors/profile/6912303,SITI AISYAH,STKIP PGRI Sidoarjo,Unknown,"Bahasa, Pendidikan, Humaniora, Sosial, Budaya",2.484,1.100,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/260349,RIZKI ARMANTO MANGKUTO,Institut Teknologi Bandung,S3 - Teknik Fisika,"Lighting engineering, daylighting, building physics, building performance simulation",3.074,929,3.074,929
https://sinta.kemdiktisaintek.go.id/authors/profile/6026284,LISTYO YUDHA IRAWAN,Universitas Negeri Malang,S1 - Geografi,"Geomorphology, Disaster Risk, GIS, Geography, Education Geography",2.308,1.058,2.308,1.058
https://sinta.kemdiktisaintek.go.id/authors/profile/259819,ACHMAD NIZAR HIDAYANTO,Universitas Indonesia,S1 - Sistem Informasi,"Information Technology, Information System, Business Intelligence, Technology Adoption, Electronic Commerce",11.768,1.471,11.768,1.471
https://sinta.kemdiktisaintek.go.id/authors/profile/5974052,SRI RAHAYU LESTARI,Universitas Negeri Malang,S3 - Pendidikan Biologi,Animal Physiology,5.558,1.612,5.558,1.612
https://sinta.kemdiktisaintek.go.id/authors/profile/6014329,EKO YOHANES SETYAWAN,Institut Teknologi Nasional Malang,S1 - Teknik Mesin,"Solar Energy, Heat Transfer, Advanced Composite Materials",3.297,972,3.297,972
https://sinta.kemdiktisaintek.go.id/authors/profile/6022865,MOCHAMMAD BRURI TRIYONO,Universitas Negeri Yogyakarta,S3 - Pendidikan Teknologi Dan Kejuruan,Technology Vocational Education and Training,2.399,901,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/257906,MUHAMMAD NURDIN,Universitas Halu Oleo,S1 - Kimia,Photocatalyst and Material Science,6.186,1.160,17.425.600,3.228.850
https://sinta.kemdiktisaintek.go.id/authors/profile/5988699,RITA KARTIKA SARI,Institut Pertanian Bogor,S2 - Ilmu Dan Teknologi Hasil Hutan,"kimia bahan alam, forest products, forestry",3.575,989,3.575,989
https://sinta.kemdiktisaintek.go.id/authors/profile/6004606,TUTIK WRESDIYATI,Institut Pertanian Bogor,S1 - Sains Biomedis,"Histology, Herbal Medicine, Antioksidan, Penyakit Degeneratif",3.890,1.063,78,12
https://sinta.kemdiktisaintek.go.id/authors/profile/250646,ELANDA FIKRI,Poltekkes Kemenkes Bandung,D4 - Sanitasi Lingkungan,"Pengelolaan Air Limbah, Pengelolaan Sampah, Life Cycle Assessment (LCA), ISO 14040:2006, Household Toxic Hazardous Waste",2.704,974,2.704,974
https://sinta.kemdiktisaintek.go.id/authors/profile/23016,ANTON YUDHANA,Universitas Ahmad Dahlan,S3 - Informatika,"Signal Processing, Wireless Communication, Numerical Method",6.707,1.789,4.992,1.369
https://sinta.kemdiktisaintek.go.id/authors/profile/6091276,Dominicus Danardono Dwi Prija Tjahjana,Universitas Sebelas Maret,S3 - Ilmu Teknik Mesin,"aerodynamics, CFD, wind energy, renewable energy",3.788,955,3.788,955
https://sinta.kemdiktisaintek.go.id/authors/profile/6649086,RISA MEUTIA FIANA,Universitas Andalas,S1 - Teknologi Industri Pertanian,Teknologi Industri Pertanian,3.609,939,1.209,414
https://sinta.kemdiktisaintek.go.id/authors/profile/6057163,BURHANUDDIN ARAFAH,Universitas Hasanuddin,S2 - Bahasa Inggris,Humanities and Social Sciences,3.007,1.275,1.824,878
https://sinta.kemdiktisaintek.go.id/authors/profile/5990750,BIMA SENA BAYU DEWANTARA,Politeknik Elektronika Negeri Surabaya,S2 - Teknik Informatika dan Komputer,"Robotics, Machine Learning, Computer Vision, Signal Processing, Human-Machine Interaction",3.398,1.217,3.398,1.217
https://sinta.kemdiktisaintek.go.id/authors/profile/6118991,DESY SAFITRI,Universitas Negeri Jakarta,S1 - Pendidikan IPS,"PKLH, Ilmu Lingkungan, social sciences",2.906,1.096,2.906,1.096
https://sinta.kemdiktisaintek.go.id/authors/profile/6758847,OBIE FAROBIE,Institut Pertanian Bogor,S1 - Teknik Pertanian dan Biosistem,"Biomass conversion, Biofuel production, Chemical Engineering, Renewable energy, Supercritical fluid",3.904,1.739,3.904,1.739
https://sinta.kemdiktisaintek.go.id/authors/profile/6082868,ALIMUDDIN,Institut Pertanian Bogor,S1 - Teknologi Dan Manajemen Perikanan Budidaya,"aquaculture, genetic, gene engineering, nutrigenomic",4.877,903,4.877,903
https://sinta.kemdiktisaintek.go.id/authors/profile/6676072,SRI WATINI,Universitas Panca Sakti Bekasi,S2 - Pendidikan Anak Usia Dini,Early Childhood Education,4.934,1.002,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6029217,MUHAMMAD ARSYAD,Universitas Hasanuddin,S3 - Ilmu Pertanian,Agricultural Economics and Rural Development,3.938,986,2.037,417
https://sinta.kemdiktisaintek.go.id/authors/profile/5976061,MERA KARTIKA DELIMAYANTI,Politeknik Negeri Jakarta,D4 - Teknik Informatika,"Medical Informatics, Biomedical Engineering, Machine Learning, Bioinformatics",2.476,909,55,16
https://sinta.kemdiktisaintek.go.id/authors/profile/6032834,SRIWAHYUNI,Sekolah Tinggi Ilmu Kesehatan Nani Hasanuddin,D3 - Keperawatan,keperawatan,2.827,1.129,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6185873,YUDI FIRMANUL ARIFIN,Universitas Lambung Mangkurat,S3 - Kehutanan,Ekologi Hutan,1.797,942,1.797,942
https://sinta.kemdiktisaintek.go.id/authors/profile/257094,ACENG SAMBAS,Universitas Muhammadiyah Tasikmalaya,S1 - Teknik Mesin,"Chaos Theory, dynamical system, encryption, Robotic, Artificial Intelligence",6.526,1.339,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6002168,SARJIYA,Universitas Gadjah Mada,S2 - Magister Teknik Elektro,"Power System Operation and Planning, Power System Reliability Analysis, Integration of Variable Renewable Energy, Hybrid Renewab",4.073,939,4.073,939
https://sinta.kemdiktisaintek.go.id/authors/profile/6028248,MUH. NASRUM MASSI,Universitas Hasanuddin,Sp-1 - Mikrobiologi Klinik,Infectious Diseases,4.971,943,3.238,575
https://sinta.kemdiktisaintek.go.id/authors/profile/5982934,MUHAIMIN,Universitas Padjadjaran,S2 - Bioteknologi,Chemistry and Pharmacy,2.923,933,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5982240,ZULKARNAIN,Universitas Sumatera Utara,S2 - Psikologi Sains,psikologi,3.990,933,3.990,933
https://sinta.kemdiktisaintek.go.id/authors/profile/6020181,SUYATNO,Universitas Ahmad Dahlan,S3 - Pendidikan,"Values Based Teacher Professional Development, Manajemen Pendidikan, Resiliensi Guru",2.665,1.093,2.525,953
https://sinta.kemdiktisaintek.go.id/authors/profile/53347,YUSLENA SARI,Universitas Lambung Mangkurat,S1 - Teknologi Informasi,"Precision Agriculture, Big Data, Neural Network, Computer Vision, Artificial Intelligent",3.156,1.348,3.156,1.348
https://sinta.kemdiktisaintek.go.id/authors/profile/6820909,DESKE W. MANDAGI,Universitas Klabat,S2 - Manajemen,"Digital Marketing, Digital Marketing, Brand Management, Brand Management, Social Media Marketing, Social Media Marketing, Tourism Marketing, Tourism Marketing",2.900,951,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6674211,DHIAN TYAS UNTARI,Universitas Bhayangkara Jakarta Raya,S1 - Manajemen,Pemasaran Ekowisata,3.360,1.480,3.360,1.480
https://sinta.kemdiktisaintek.go.id/authors/profile/119463,DEFFI AYU PUSPITO SARI,Universitas Bakrie,S1 - Teknik Lingkungan,"Climate Change and Green Development, Human Security and Capability for Food&Agricul, Natural Resource & Disaster Management",3.071,1.248,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6133217,YUDA IRAWAN,Universitas Hang Tuah Pekanbaru,S1 - Teknik Informatika,"Software Engineering, IoT, Data Science, Artificial Intelligence",5.326,1.105,5.326,1.105
https://sinta.kemdiktisaintek.go.id/authors/profile/29248,DJOKO KUSWANTO,Institut Teknologi Sepuluh Nopember,S1 - Teknologi Kedokteran,"Medical Technology, Industrial Design, Additive Manufacturing, Design Management",4.102,938,4.102,938
https://sinta.kemdiktisaintek.go.id/authors/profile/5978376,WARA DYAH PITA RENGGA,Universitas Negeri Semarang,S2 - Teknik Kimia,"Adsorption, Biofuel, nanoparticle carbon, polymer, biolubricant",2.946,897,2.946,897
https://sinta.kemdiktisaintek.go.id/authors/profile/36417,MOHAMAD RAFI,Institut Pertanian Bogor,S2 - Kimia,"Analytical Chemistry, Chromatography, Spectroscopy, Chemometrics, Metabolomics",7.052,1.314,7.052,1.314
https://sinta.kemdiktisaintek.go.id/authors/profile/5988526,TRIAS MAHMUDIONO,Universitas Airlangga,S2 - Kesehatan Masyarakat,"Nutrition, Public Health Nutrition, Nutrition Education, Nutritional Epidemiology, Double Burden",5.846,1.720,5.846,1.720
https://sinta.kemdiktisaintek.go.id/authors/profile/29555,RIYANARTO SARNO,Institut Teknologi Sepuluh Nopember,S3 - Ilmu Komputer,"Internet of Things, Business Process Management, Process Aware Information Systems, Knowledge",18.632,2.030,18.632,2.030
https://sinta.kemdiktisaintek.go.id/authors/profile/5978318,SAMUEL,Universitas Diponegoro,S1 - Teknik Perkapalan,"Ship Design, Computational Fluid dynamic",2.541,899,99.698.900,50.978.600
https://sinta.kemdiktisaintek.go.id/authors/profile/260243,IKA DEWI ANA,Universitas Gadjah Mada,S3 - Doktor Ilmu Kedokteran Gigi,"Dentistry, Bioceramics, Tissue Engineering",4.163,1.172,4.163,1.172
https://sinta.kemdiktisaintek.go.id/authors/profile/6028821,HERMAN,Universitas HKBP Nommensen Pematangsiantar,S1 - Pendidikan Bahasa Inggris,"English Education, Linguistics, Language Education, Discourse Analysis, Language Metafunctions",3.520,1.440,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/52055,RR. POPPY PUSPITASARI,Universitas Negeri Malang,S3 - Teknik Mesin,"nanotechnology, mechanical properties",7.731,1.448,7.731,1.448
https://sinta.kemdiktisaintek.go.id/authors/profile/5987451,AFRIZAL,Universitas Negeri Jakarta,S2 - Pendidikan Kimia,"Polymer, Liquid Crystal, chemistry education",1.542,925,1.542,925
https://sinta.kemdiktisaintek.go.id/authors/profile/817,AHMAD NURKHIN,Universitas Negeri Semarang,S1 - Pendidikan Akuntansi,"Accounting Education, Accounting",2.713,1.028,2.713,1.028
https://sinta.kemdiktisaintek.go.id/authors/profile/6163403,I GEDE IWAN SUDIPA,Institut Bisnis dan Teknologi Indonesia,S1 - Informatika,"Decision Support Systems, Multi Criteria Decision Analysis, Data Analytic, Digital Culture",3.157,1.125,3.223,1.162
https://sinta.kemdiktisaintek.go.id/authors/profile/6002848,EDI SUHARYADI,Universitas Gadjah Mada,S3 - Doktor Fisika,"Magnetism, Magnetism, Magnetic Nanostructures, Magnetic Nanostructures, and Spintronics, and Spintronics",4.835,1.047,4.835,1.047
https://sinta.kemdiktisaintek.go.id/authors/profile/5986484,IDA WIDIANINGSIH,Universitas Padjadjaran,S3 - Ilmu Administrasi,"Local Governance, Participatory Planning, Public Administration and Development, Collaborative Governance, Participatory Develop",4.200,1.294,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6103375,AAN SOFYAN,Universitas Muhammadiyah Surakarta,S1 - Ilmu Gizi,"Food Microbiology, Food Chemistry, Food technology",1.552,980,1.804,1.176
https://sinta.kemdiktisaintek.go.id/authors/profile/6691526,MUHAMMAD ARSYAD SUBU,Universitas Binawan,S1 - Keperawatan,"Psychiatric-Mental Health Nursing, Nursing Education, Community Nursing, Qualitative research",1.963,967,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5998595,ZULKARDI,Universitas Sriwijaya,S3 - Pendidikan Matematika,"mathematics education, PISA-like task design, curriculum development, design research, web support",6.217,1.209,1.646,206
https://sinta.kemdiktisaintek.go.id/authors/profile/5975691,FARAH FAHMA,Institut Pertanian Bogor,S1 - Teknik Industri Pertanian,"agriculture, engineering, technology, material science, forestry",3.291,924,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5977345,INDRABAYU,Universitas Hasanuddin,S2 - Teknik Informatika,"Artificial Intelligence, pattern recognition, machine learning, multimedia processing and Wireless",2.963,944,1.938,610
https://sinta.kemdiktisaintek.go.id/authors/profile/6031372,TUTUK DJOKO KUSWORO,Universitas Diponegoro,S3 - Teknik Kimia,"Membrane Photocatalytic, water treatment, waste watertreatment, Nanohybrid Membrane",6.432,1.384,431.800.000,177.388.000
https://sinta.kemdiktisaintek.go.id/authors/profile/5978104,HELI SITI HALIMATUL MUNAWAROH,Universitas Pendidikan Indonesia,S2 - Kimia,"Kimia, Biokimia, Biologi Molekuler, Plant Lipid Science",3.233,946,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6011242,BAKHRANI A RAUF,Universitas Negeri Makassar,S2 - Pendidikan Kependudukan Dan Lingkungan Hidup,"Architecture, Environment, Education",7.762,939,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5978271,MARIMIN,Institut Pertanian Bogor,S3 - Teknik Industri Pertanian,"Intelligent Systems, Decision Support Systems, Supply Chain Management, Agro-industry, Sustainable Development",5.567,924,5.567,924
https://sinta.kemdiktisaintek.go.id/authors/profile/6025913,YENI WAHYUNI HARTATI,Universitas Padjadjaran,S3 - Ilmu Kimia,"Biosensor, voltammetry, electrochemical biosensor, electroanalysis",3.525,906,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6005015,MAURIDHI HERY PURNOMO,Institut Teknologi Sepuluh Nopember,S1 - Teknik Komputer,"Artificial Intelligence & Deep Learning, Robotic & Signal Processing, Power System, Biomedical Engineering",14.597,1.403,14.597,1.403
https://sinta.kemdiktisaintek.go.id/authors/profile/5984405,NI PUTU RAI YULIARTINI,Universitas Pendidikan Ganesha,S1 - Ilmu Hukum,Ilmu Hukum,3.257,924,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6028057,MUHAMMAD YUSUF,Universitas Paramadina,S2 - Manajemen,"Manajemen, Keuangan, Akuntansi, Perbankan Syariah",2.064,913,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6010290,DANIEL HERMAN FREDY MANONGGA,Universitas Kristen Satya Wacana,S3 - Ilmu Komputer,"Information Systems, Knowledge Management, Artificial Intelligence",1.947,1.093,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6135065,MOKHAMAD NUR CAHYADI,Institut Teknologi Sepuluh Nopember,S3 - Teknik Geomatika,"GPS, Ionospheric Disturbance (TEC), Navigation, Low Cost GPS",2.668,1.103,2.668,1.103
https://sinta.kemdiktisaintek.go.id/authors/profile/6012392,DEDED SARIP NAWAWI,Institut Pertanian Bogor,S3 - Ilmu dan Teknologi Hasil Hutan,"Biomaterials Sciences, Wood Chemistry, Forest Products Technology",2.791,929,2.791,929
https://sinta.kemdiktisaintek.go.id/authors/profile/257545,ALFIN HIKMATUROKHMAN,Universitas Telkom,S1 - Teknik Telekomunikasi (Kampus Kabupaten Banyumas),"5G, Wireless, ICT Engineering Management, Cellular Technologies",2.165,955,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5975167,LUCKY NUGROHO,Universitas Mercu Buana,S2 - Akuntansi,"Islamic Finance and Banking, Islamic Finance and Banking, Islamic Accounting, Islamic Accounting, Microfinance, Banking and Finance, Microfinance, Banking and Finance",4.971,1.027,4.971,1.027
https://sinta.kemdiktisaintek.go.id/authors/profile/6005856,MUHAMMAD DHARMA TUAH PUTRA NASUTION,Universitas Pembangunan Panca Budi,S2 - Manajemen,"Marketing, Management, Marketing Management",1.949,996,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5979551,FAUZIYAH,Universitas Sriwijaya,S1 - Ilmu Kelautan,"Eksplorasi sumberdaya, Marine & fisheries acoustics, biodiversity, energy, perikanan tangkap",2.830,1.014,463,58
https://sinta.kemdiktisaintek.go.id/authors/profile/6020372,MOCHAMAD ARIEF BUDIHARDJO,Universitas Diponegoro,S2 - Teknik Lingkungan,"solid waste, environmental management, pollution control, material",4.917,1.257,274.378.000,96.473.500
https://sinta.kemdiktisaintek.go.id/authors/profile/23056,AKROM,Universitas Ahmad Dahlan,S2 - Farmasi,"Immunopharmacology, epidemiology and clinical pharmacy",6.347,1.063,5.927,783
https://sinta.kemdiktisaintek.go.id/authors/profile/6700671,RIDWAN SISKANDAR,Institut Pertanian Bogor,D4 - Teknologi Rekayasa Komputer,"Device Electronica, Artificial Intelligence, Teknik Kendali dan Otonomous, Sensor, Embedded System",2.020,1.027,2.020,1.027
https://sinta.kemdiktisaintek.go.id/authors/profile/6754578,REZA ABDU RAHMAN,Universitas Pancasila,S1 - Teknik Mesin,"Energy Storage, Concentrated Solar Power, Hybridization, STEM",1.743,950,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6123665,DAHLIA PATAH,Universitas Sulawesi Barat,S1 - Teknik Sipil,"Corrosion, Chloride attack, Durability of Concrete, Structural Design",2.143,993,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5972986,A.N. AFANDI,Universitas Negeri Malang,S3 - Teknik Elektro dan Informatika,Power and Energy Systems,4.776,1.121,4.776,1.121
https://sinta.kemdiktisaintek.go.id/authors/profile/5980776,EFRI MARDAWATI,Universitas Padjadjaran,S1 - Teknologi Industri Pertanian,"food technology, biomass, bioenergy, agriculture, microbiology",3.832,1.343,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6910962,TAUFIK HIDAYAT,"STAI Nurul Iman Parung, Bogor",S1 - Ahwal Al-Syakhshiyyah,Syariah,2.122,947,996.240,484.050
https://sinta.kemdiktisaintek.go.id/authors/profile/5992837,APRIL LIA HANANTO,Universitas Buana Perjuangan Karawang,S1 - Sistem Informasi,Decision Support Systems - Intelligent System - In,1.943,945,1.943,945
https://sinta.kemdiktisaintek.go.id/authors/profile/6024751,BUDI ASTUTI,Universitas Negeri Yogyakarta,S3 - Bimbingan dan Konseling,Bimbingan dan Konseling Pribadi Sosial,2.431,997,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6189521,DONY NOVALIENDRY,Universitas Negeri Padang,S1 - Informatika,"Computer Science, AI, Data Mining, Bioinformatic",5.199,1.470,5.199,1.470
https://sinta.kemdiktisaintek.go.id/authors/profile/6718481,MIGUEL ANGEL ESQUIVIAS PADILLA,Universitas Airlangga,S3 - Ilmu Ekonomi,"International Trade, Productivity, Environmental Economics, Financial Inclusion, Tourism",3.233,1.168,3.233,1.168
https://sinta.kemdiktisaintek.go.id/authors/profile/6118769,WILDA SUSANTI,Institut Bisnis Dan Teknologi Pelita Indonesia,S1 - Teknik Informatika,"Technology Enhanced Learning, Education Technology, Cloud Computing",1.870,919,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/9583,KRISTOKO DWI HARTOMO,Universitas Kristen Satya Wacana,S2 - Sistem Informasi,"Artificial Intelligence, Geographic Information System",3.586,1.189,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6032116,ABDUL RAUF,Universitas Sumatera Utara,S3 - Perencanaan Wilayah,Konservasi Tanah dan Air,4.415,1.109,4.415,1.109
https://sinta.kemdiktisaintek.go.id/authors/profile/6759980,HERI SEPTYA KUSUMA,Universitas Pembangunan Nasional Veteran Yogyakarta,S1 - Teknik Kimia,"Adsorbents, Adsorption, Extraction, Essential Oils, Biofuels",7.585,1.565,7.585,1.565
https://sinta.kemdiktisaintek.go.id/authors/profile/6005745,RENY NADLIFATIN,Institut Teknologi Sepuluh Nopember,S3 - Manajemen Teknologi,"Digital Learning, Technology Management, Digital Human Behavior, Pro Environmental Behavior",5.910,1.832,5.910,1.832
https://sinta.kemdiktisaintek.go.id/authors/profile/6196415,Zulkifli Djafar,Universitas Islam Negeri Mahmud Yunus Batusangkar,S2 - Hukum Keluarga (Ahwal Al-syakhshiyyah),Fiqh / Ushul Fiqh,1.861,919,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5990966,JAMAALUDDIN,Universitas Muhammadiyah Sidoarjo,S1 - Teknik Elektro,"Power System Engineering, artifical engineering, renewable energy",2.761,1.125,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/58411,NASARUDDIN,Universitas Syiah Kuala,S2 - Teknik Elektro,"Digital Communications, Information Theory, Intelligent Transport Systems, Aplikasi Deep Learning",3.410,1.090,1.840,790
https://sinta.kemdiktisaintek.go.id/authors/profile/258992,HARRY BUDI SANTOSO,Universitas Indonesia,S3 - Ilmu Komputer,"Human-Computer Interaction, User Experience, Self-Regulated Learning, Online Learning, Learning Analytics",6.458,978,6.458,978
https://sinta.kemdiktisaintek.go.id/authors/profile/30536,ISWANTO,Universitas Muhammadiyah Yogyakarta,Profesi - Program Profesi Insinyur,"Electrical Engineering, Artificial Intelligence Control, Control System, Control, Control and Instrumentation",4.483,1.012,277,36
https://sinta.kemdiktisaintek.go.id/authors/profile/5993712,HERVIYANTI,Universitas Andalas,S3 - Ilmu Pertanian,"Soil Chemistry and Fertilizer, Soil Toxicity, Humic Substances",1.772,963,1.576,818
https://sinta.kemdiktisaintek.go.id/authors/profile/6004439,DAHLANG T,Universitas Hasanuddin,S3 - Fisika,,8.681,1.333,6.325,986
https://sinta.kemdiktisaintek.go.id/authors/profile/5975339,NURDIAN SUSILOWATI,Universitas Negeri Semarang,S1 - Pendidikan Akuntansi,"Accounting Education, Public Sector Accounting, Rural Entrepreneuship",1.681,903,1.681,903
https://sinta.kemdiktisaintek.go.id/authors/profile/6689659,BINAR KURNIA PRAHANI,Universitas Negeri Surabaya,S2 - Pendidikan Fisika,"Physics Education, STEM Education, Digital Technology in Education, HOTs, Bibliometric",6.032,1.930,2.131.320.000,1.818.380.000
https://sinta.kemdiktisaintek.go.id/authors/profile/6803656,DWI FITRIA AL HUSAENI,Universitas Pendidikan Indonesia,Unknown,"Learning Technologies, Computer Science Education, Multimedia in Education, Problem-based Learning",1.750,1.165,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/258351,SUGONDO HADIYOSO,Universitas Telkom,D3 - Teknologi Telekomunikasi,biomedical engineering,4.938,1.486,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5977300,NURHADI SISWANTO,Institut Teknologi Sepuluh Nopember,S3 - Teknik Industri,Simulation and Optimation,2.721,982,2.721,982
https://sinta.kemdiktisaintek.go.id/authors/profile/5993232,JUMADI,Universitas Negeri Yogyakarta,S2 - Pendidikan Sains,Pendidikan Fisika,4.154,898,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6667221,ISA ANSHORI,Institut Teknologi Bandung,S1 - Teknik Biomedis,"Microfabrication, Microfluidic, Bio-chemical Sensor, Lab-on-chip, Nanomaterials",2.884,1.065,2.884,1.065
https://sinta.kemdiktisaintek.go.id/authors/profile/6738212,WAHYU DWI LESTARI,Universitas Pembangunan Nasional Veteran Jawa Timur,S1 - Teknik Mesin,"Mechanical Enginerring, Biomedical Engineering, Material Science",1.925,1.089,1.995,1.101
https://sinta.kemdiktisaintek.go.id/authors/profile/29400,NUR AINI RAKHMAWATI,Institut Teknologi Sepuluh Nopember,S3 - Sistem Informasi,"Linked data, Big data, Knowledge Graphs, Computer Ethics, computational social science",3.547,990,3.547,990
https://sinta.kemdiktisaintek.go.id/authors/profile/6027945,SAMSUL HADI,Universitas Negeri Yogyakarta,S2 - Pendidikan Teknik Elektro,"Pengukuran Pendidikan, Penilaian Pendidikan, Evaluasi Pendidikan",2.431,899,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6697123,EDI SUPRIYADI,Universitas Teknologi Bandung,S1 - Teknik Industri,"Artificial Intelligence, Elementary Education, Ethnomathematics, Mathematics Education",2.329,1.238,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/28761,DOAN PERDANA,Universitas Muhammadiyah Surakarta,S1 - Teknik Elektro,"Vertical Farming, IoT, LoRAWAN, Aquaponic Farming, Nutrient Measurement System",3.498,1.007,4.579,1.351
https://sinta.kemdiktisaintek.go.id/authors/profile/6763849,DIMAS FEBRIYAN PRIAMBODO,Politeknik Siber dan Sandi Negara,D4 - Rekayasa Keamanan Siber,"cyber security, networking, operating system",1.326,1.064,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/257843,RIFDA NAUFALIN,Universitas Jenderal Soedirman,S2 - Ilmu Pangan,Food Technology (ilmu pangan),3.807,919,3.727,839
https://sinta.kemdiktisaintek.go.id/authors/profile/5979660,ANUNG WAHYUDI,Politeknik Negeri Lampung,D4 - Teknologi Perbenihan,Plant Breeding and Molecular Biology,1.904,1.003,1.904,1.003
https://sinta.kemdiktisaintek.go.id/authors/profile/205652,WAHYUDI RAHMAT,Universitas PGRI Sumatera Barat,S1 - Studi Humanitas,"Pragmatics, Psychopragmatics, Sociopragmatics, Discourse Analysis, Pragmatic Communication",2.249,939,2.249,939
https://sinta.kemdiktisaintek.go.id/authors/profile/6677443,SRI SARJANA,Politeknik Transportasi Darat Indonesia-STTD,"S2 Terapan - Pemasaran, Inovasi, dan Teknologi","Management, Transportation System, Education Management",2.581,1.033,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6021919,ROSSI INDIARTO,Universitas Padjadjaran,S1 - Teknologi Pangan,Food Science and Technology,3.214,1.249,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/5987548,ROSSYDA PRIYADARSHINI,Universitas Pembangunan Nasional Veteran Jawa Timur,S2 - Agroteknologi,Soil Science,1.828,1.065,1.834,1.071
https://sinta.kemdiktisaintek.go.id/authors/profile/5995900,PUTU EKA PASMIDI ARIATI,Universitas Mahasaraswati Denpasar,S1 - Agroteknologi,Agroteknologi,1.357,997,1.377,1.003
https://sinta.kemdiktisaintek.go.id/authors/profile/6197737,NUGROHO ADI SASONGKO,Badan Riset dan Inovasi Nasional,Unknown,"Energy, Environment, Economic, Defense, Engineering",2.104,989,0,0
https://sinta.kemdiktisaintek.go.id/authors/profile/6037293,ASRIZAL,Universitas Negeri Padang,S2 - Pendidikan Fisika,Science Education,3.649,928,3.649,928
